booking_id,passenger_id,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,name,age,gender,nationality,email,country_id
825524,878341,3,Offline,Round-trip,37,3,01:05,2023-06-24,Paris - Rome,CDG,No,No,Yes,3.894928701387035,0,Tony Cooper,62,Male,Benin,bushchristina@example.com,6
551348,623003,5,Offline,Round-trip,9,1,01:37,2023-08-05,Paris - Rome,NRT,Yes,Yes,Yes,2.7670774054276537,0,Gary Lee,65,Female,Zambia,davidevans@example.org,2
862529,731980,5,Online,Round-trip,37,7,16:54,2023-07-11,Paris - Rome,JFK,Yes,No,No,8.292112941190826,0,David Gillespie,19,Male,Northern Mariana Islands,jacqueline79@example.com,4
439592,687574,4,Offline,One-way,29,1,18:05,2023-06-14,Tokyo - Sydney,JFK,Yes,No,Yes,7.566172788379451,0,David Huffman,20,Male,Comoros,linda65@example.com,3
525257,169813,4,Online,One-way,38,3,11:32,2023-07-15,Paris - Rome,JFK,Yes,Yes,No,8.36840550412694,1,Craig Roberson,64,Female,United Kingdom,dchandler@example.net,10
494540,793718,1,Online,Round-trip,60,9,14:45,2023-08-06,New York - London,JFK,Yes,Yes,No,5.300788805642473,1,Laura Hernandez,23,Female,Sierra Leone,jacksonveronica@example.org,2
152453,669251,4,Offline,Round-trip,5,9,23:30,2023-06-29,Tokyo - Sydney,JFK,Yes,No,No,3.27557658109691,0,Jennifer Johnson,18,Male,Suriname,catherine78@example.com,6
596350,921749,1,Online,Round-trip,20,1,06:08,2023-07-15,New York - London,CDG,Yes,Yes,No,2.3784810441615662,1,Denise Caldwell,45,Female,Ireland,stephenunderwood@example.org,2
654721,737887,2,Offline,Round-trip,20,2,17:05,2023-07-18,New York - London,CDG,Yes,No,No,10.277135959817784,1,Amber Hoffman,25,Female,Argentina,baileykimberly@example.org,5
183112,242456,1,Online,One-way,1,6,17:45,2023-07-02,New York - London,CDG,No,No,No,6.986716407097438,0,Karen Hale,38,Female,Saint Vincent and the Grenadines,tvalenzuela@example.org,6
636179,388918,2,Online,Round-trip,50,4,09:04,2023-07-25,New York - London,CDG,Yes,No,Yes,8.611664270785576,1,Christopher Shaffer,71,Female,Suriname,prestonhill@example.org,7
115636,628545,5,Offline,One-way,9,8,12:36,2023-07-20,Paris - Rome,JFK,Yes,Yes,Yes,6.440964467507273,1,Tracy Lopez,22,Male,Bangladesh,kristin55@example.com,5
929598,588135,1,Online,One-way,36,10,15:36,2023-07-09,New York - London,NRT,No,No,No,11.040309387657441,0,Ashlee Torres,28,Female,Eritrea,xbrown@example.net,8
994777,850254,2,Online,One-way,5,6,12:25,2023-06-13,Tokyo - Sydney,NRT,No,Yes,No,8.135492132272308,0,Thomas Woods,64,Male,Jordan,kiddjessica@example.net,5
29530,103755,4,Offline,One-way,14,10,11:37,2023-07-27,New York - London,CDG,Yes,Yes,Yes,5.941803659101565,1,Tina Lee,78,Male,Belgium,alvarezsteven@example.com,4
210287,132754,1,Offline,One-way,48,10,17:12,2023-08-06,Tokyo - Sydney,CDG,Yes,Yes,No,5.071676042788112,1,Robert Wood,57,Male,Peru,logan26@example.net,8
671068,280953,1,Online,One-way,38,5,08:14,2023-07-14,New York - London,NRT,Yes,No,No,8.798340243379199,0,Alexandra Martin,19,Male,Hong Kong,alexander51@example.net,8
751646,390732,2,Offline,One-way,11,10,05:34,2023-07-22,Paris - Rome,NRT,Yes,No,Yes,3.1198187597673877,0,Sara Tyler,37,Female,Heard Island and McDonald Islands,brianmathews@example.net,8
150750,756761,1,Online,One-way,41,5,21:54,2023-08-04,Tokyo - Sydney,CDG,No,No,No,8.711003887419395,0,Christopher Payne,24,Female,Uganda,bryanrivera@example.com,5
93311,436412,2,Offline,One-way,2,6,07:41,2023-07-25,Tokyo - Sydney,CDG,No,Yes,Yes,7.976331569110744,1,Robert Davis,52,Male,Faroe Islands,lori47@example.com,7
401876,393400,2,Offline,Round-trip,55,6,20:23,2023-07-15,Tokyo - Sydney,JFK,No,Yes,No,3.042208575708413,1,Jennifer Johnson,65,Female,Hong Kong,kim39@example.org,3
197685,922568,2,Online,Round-trip,3,2,10:39,2023-06-18,Paris - Rome,NRT,Yes,Yes,No,8.402726813295839,1,Heather Lee,62,Male,Aruba,brownkathy@example.org,3
392044,81138,1,Online,One-way,59,10,17:18,2023-07-03,New York - London,NRT,Yes,No,No,9.905918741514823,1,Jennifer Dalton,40,Male,Iran,ravenwilliams@example.com,4
411277,52033,2,Online,Round-trip,1,9,04:29,2023-07-07,Paris - Rome,NRT,No,No,No,1.756177720512694,1,Joel Cabrera,34,Male,Russian Federation,ashleyray@example.com,3
974123,703369,5,Online,Round-trip,56,2,09:08,2023-06-27,Paris - Rome,JFK,No,Yes,Yes,1.9223464271975463,0,Charles Jones,74,Female,Kiribati,lopezkathryn@example.net,9
594558,230409,1,Offline,One-way,16,9,08:34,2023-07-02,New York - London,JFK,Yes,No,No,11.600884784486345,0,Karen Burns,48,Male,Haiti,russellshannon@example.net,10
352378,627741,4,Offline,Round-trip,51,8,12:47,2023-07-26,New York - London,NRT,No,Yes,No,2.3150456405746307,0,Marco Marshall,53,Female,Colombia,qmartinez@example.net,9
242175,743449,4,Online,One-way,24,8,11:09,2023-07-22,Paris - Rome,NRT,Yes,Yes,No,11.779478012173287,1,Sierra Bauer,33,Female,Ireland,frankgalloway@example.com,2
334896,843632,5,Online,One-way,41,10,12:59,2023-06-24,Tokyo - Sydney,CDG,No,Yes,Yes,11.860152280038918,0,Brianna Dennis,53,Male,Mongolia,perezvanessa@example.org,10
987153,249010,4,Online,Round-trip,1,8,02:52,2023-08-08,Tokyo - Sydney,JFK,Yes,No,Yes,1.1805030580673423,0,Samantha Odonnell,67,Female,Cayman Islands,kathrynanderson@example.net,7
227521,366196,4,Online,Round-trip,26,4,11:39,2023-07-30,New York - London,NRT,No,No,Yes,9.163691691035975,1,Aaron Owens,24,Male,Qatar,zachary12@example.org,6
504854,401865,3,Offline,Round-trip,53,6,14:23,2023-06-26,Paris - Rome,NRT,No,Yes,No,8.690454081653218,1,Katie Rios,23,Male,Korea,brandongordon@example.net,2
348778,587035,5,Online,Round-trip,20,1,18:29,2023-07-24,New York - London,NRT,No,Yes,No,3.0008104930837107,1,Erica Christensen,65,Male,Estonia,brianpena@example.org,2
721079,902663,2,Online,One-way,3,1,01:53,2023-07-31,New York - London,CDG,No,Yes,Yes,1.0480826805452117,1,Brandon Clark,54,Male,Estonia,urobinson@example.net,10
583839,928803,2,Offline,Round-trip,6,8,04:00,2023-06-23,New York - London,JFK,No,No,No,11.22730147345622,1,William Davila,50,Male,Jersey,katie78@example.org,7
142213,704106,5,Offline,One-way,19,3,20:41,2023-07-30,New York - London,NRT,Yes,Yes,Yes,11.567849209644548,1,Charles Arellano,68,Male,Mali,julia33@example.com,4
785557,556043,1,Online,Round-trip,39,4,07:52,2023-08-04,Paris - Rome,CDG,No,Yes,No,1.4896880494463258,1,Laurie Mayer,38,Female,Gabon,cameron61@example.net,10
82952,257513,4,Online,One-way,2,6,20:14,2023-07-16,Paris - Rome,JFK,Yes,Yes,No,1.9427981329137678,1,Deanna Short,26,Female,Bhutan,wrightlinda@example.com,7
238642,468505,4,Online,One-way,11,10,01:01,2023-06-16,Tokyo - Sydney,CDG,Yes,Yes,No,9.030301089937343,1,Jimmy Johnson Jr.,80,Male,Latvia,bryantmark@example.org,4
13277,613616,3,Online,Round-trip,29,5,16:46,2023-06-19,New York - London,JFK,No,No,Yes,9.494805838181287,0,Lisa Brown,62,Female,New Caledonia,jonathanvillanueva@example.org,5
795502,796873,4,Online,One-way,9,2,14:24,2023-06-26,Tokyo - Sydney,JFK,Yes,No,Yes,3.132439787631584,1,Jasmine Cox,26,Male,Mongolia,christinapeterson@example.net,5
246124,804990,2,Online,One-way,32,7,20:21,2023-07-23,New York - London,CDG,No,No,No,2.8077824668127502,0,Dylan Russell,65,Female,Brazil,robertcook@example.net,10
155002,359757,3,Offline,Round-trip,36,7,03:27,2023-08-05,Tokyo - Sydney,CDG,Yes,No,No,11.327382756084525,1,Jennifer Davis,63,Female,Pakistan,nblake@example.net,6
784109,298474,5,Online,One-way,18,4,00:58,2023-07-20,New York - London,CDG,No,Yes,Yes,9.672213822099915,0,Cindy Black,32,Female,Cote d'Ivoire,heather53@example.com,10
757259,125823,1,Online,Round-trip,43,7,00:06,2023-07-09,Tokyo - Sydney,JFK,Yes,Yes,No,3.797500058678528,0,Brenda Cook,48,Male,Comoros,gailbyrd@example.net,1
883507,849454,2,Offline,Round-trip,45,3,10:46,2023-08-09,Paris - Rome,CDG,No,Yes,Yes,5.25231149875704,0,Christina Adams,75,Female,Lithuania,brandibarton@example.net,8
934512,755663,5,Online,Round-trip,24,4,07:40,2023-06-11,Paris - Rome,JFK,Yes,Yes,No,11.42829738081488,0,Deborah Phillips,48,Male,North Macedonia,dbrennan@example.org,4
630053,656309,1,Online,Round-trip,11,9,08:40,2023-06-18,New York - London,NRT,Yes,Yes,No,11.376150899507609,0,Abigail Collins,58,Male,Haiti,rcollier@example.org,6
378944,893791,3,Online,One-way,8,3,09:02,2023-07-23,Paris - Rome,CDG,No,No,Yes,11.36383535069415,0,Sandra Myers,65,Female,Guinea,moorecarolyn@example.com,5
713922,401154,4,Online,One-way,12,5,20:30,2023-06-13,Paris - Rome,JFK,Yes,Yes,Yes,10.49908675417599,1,Mrs. Rebecca Jackson,75,Female,Slovenia,kennethgarcia@example.net,1
68777,28735,3,Offline,One-way,16,7,05:41,2023-07-11,New York - London,JFK,Yes,Yes,Yes,10.825119656623144,1,Angela Turner,36,Male,Luxembourg,vasquezdaniel@example.com,1
795684,90557,2,Offline,Round-trip,26,4,06:20,2023-06-16,Paris - Rome,JFK,Yes,Yes,No,2.639634584009842,1,Sydney Jackson,46,Female,Israel,kennethmays@example.net,6
570435,830585,2,Online,One-way,44,8,17:05,2023-07-23,Tokyo - Sydney,NRT,Yes,Yes,No,6.377042404690309,1,Jon Hernandez,60,Male,Argentina,johnsonmichelle@example.net,6
481187,34676,5,Online,One-way,17,2,00:07,2023-08-03,Tokyo - Sydney,JFK,No,No,Yes,2.1020805973056085,0,Alexander Hester,57,Male,Timor-Leste,ewhite@example.com,6
307887,382937,5,Online,Round-trip,30,8,05:13,2023-08-09,New York - London,JFK,Yes,Yes,Yes,3.4667790779402137,1,Casey Fisher,29,Male,Bulgaria,xsnyder@example.net,8
471654,151794,1,Offline,Round-trip,10,6,14:32,2023-06-26,Tokyo - Sydney,NRT,Yes,No,Yes,5.05190753661304,1,Jennifer Sparks,19,Female,Botswana,pjohnson@example.com,5
173584,428161,5,Offline,Round-trip,60,2,15:41,2023-07-27,Tokyo - Sydney,NRT,No,No,Yes,3.341056335671817,0,Kyle Porter,43,Female,Liechtenstein,tony12@example.net,1
931715,22786,3,Offline,Round-trip,20,8,04:48,2023-08-06,Paris - Rome,CDG,Yes,No,No,1.7342834642941836,1,Matthew Baker,43,Male,Mexico,levinejacob@example.com,2
331169,585122,4,Offline,One-way,4,3,14:42,2023-06-27,New York - London,CDG,Yes,Yes,Yes,8.353725563397639,0,Jon Wilson,20,Female,Estonia,ygarcia@example.net,6
990118,540234,4,Online,One-way,48,8,19:40,2023-07-15,Paris - Rome,NRT,Yes,Yes,No,6.156471634154724,1,Neil Cohen,27,Female,Kuwait,stewartanthony@example.net,8
348087,203093,4,Online,One-way,37,9,13:53,2023-07-22,Paris - Rome,NRT,No,No,Yes,10.229875295692127,0,Rebecca Thomas,79,Female,Nepal,haynesdavid@example.org,9
783154,386098,3,Offline,Round-trip,60,9,12:37,2023-07-12,New York - London,JFK,Yes,No,No,6.069147332226619,1,Vanessa Williams,19,Male,Martinique,waguirre@example.org,4
359113,603940,2,Offline,Round-trip,33,6,19:57,2023-06-30,New York - London,CDG,Yes,No,No,10.375588446258856,0,Natalie Gomez,76,Male,Slovenia,qbentley@example.org,8
959840,106989,4,Offline,One-way,10,9,09:43,2023-06-22,New York - London,CDG,Yes,Yes,Yes,1.7537152682353552,0,Karen Hernandez,76,Male,Mozambique,sanchezrobert@example.com,8
251326,853022,3,Online,One-way,38,4,11:03,2023-08-08,New York - London,CDG,No,Yes,Yes,11.992813520314208,1,Katie Osborn,37,Male,Faroe Islands,michaelallen@example.org,4
150580,45810,3,Offline,Round-trip,25,6,20:15,2023-07-07,Paris - Rome,NRT,No,Yes,No,4.046483942367356,0,Jacob Burgess,47,Male,Isle of Man,psmith@example.net,7
900888,830700,4,Online,Round-trip,27,8,12:13,2023-06-26,New York - London,NRT,No,No,Yes,6.326545925530106,1,Jeffrey Riley Jr.,80,Male,Zimbabwe,josephphillips@example.com,1
77922,302488,3,Offline,Round-trip,53,5,18:25,2023-07-08,New York - London,JFK,Yes,Yes,No,9.435276198984432,0,Michelle Campbell,49,Male,Moldova,croman@example.net,2
872880,316218,1,Offline,Round-trip,44,7,11:28,2023-07-14,Paris - Rome,JFK,No,Yes,Yes,9.993525973363779,1,Joe Hunter,66,Male,Botswana,robertjones@example.net,8
138178,540864,5,Offline,One-way,57,3,13:20,2023-07-10,New York - London,CDG,Yes,No,No,5.860064565060308,0,Brendan Walsh,22,Male,Argentina,williamsrobert@example.net,4
80021,401942,1,Online,Round-trip,4,9,18:27,2023-06-22,Paris - Rome,CDG,No,No,Yes,1.8605499717080183,0,Sarah Warren,30,Female,British Virgin Islands,rickyhunt@example.net,10
873216,631365,1,Online,One-way,51,6,09:59,2023-08-05,Tokyo - Sydney,NRT,Yes,Yes,No,10.514147992522162,0,Brandon Armstrong,21,Female,Ukraine,hurstapril@example.org,4
772394,520248,4,Online,One-way,43,1,10:01,2023-08-03,Tokyo - Sydney,JFK,No,Yes,Yes,11.717471286038588,1,Amanda Reilly,50,Male,Cameroon,sotojared@example.org,1
536721,122847,3,Offline,One-way,49,2,22:48,2023-06-27,Paris - Rome,JFK,No,No,No,10.538440577483884,0,Heidi Gomez,66,Female,Turkey,marysimpson@example.com,4
980528,124557,4,Offline,One-way,52,8,20:38,2023-08-06,Paris - Rome,NRT,Yes,No,Yes,10.557574765925239,0,Donna Garcia,59,Male,Aruba,andersontonya@example.com,8
825920,837473,1,Offline,One-way,42,2,22:40,2023-07-22,Paris - Rome,CDG,Yes,No,No,11.669781693642037,1,William Hicks,41,Male,Ireland,john71@example.com,1
240497,5313,4,Offline,One-way,49,6,00:35,2023-07-31,Paris - Rome,NRT,No,No,No,10.329449064556407,1,Oscar Burch,66,Female,Singapore,hensleyjoseph@example.net,7
771881,973511,4,Offline,Round-trip,26,8,18:54,2023-07-07,Paris - Rome,NRT,Yes,No,No,1.8243690811730655,1,Kim Scott,36,Male,Tonga,charlesderek@example.org,1
262870,412880,4,Offline,One-way,20,10,08:28,2023-07-21,Tokyo - Sydney,CDG,Yes,Yes,Yes,7.2292725951263215,0,Martha Stevens,38,Female,Israel,brianmartinez@example.net,1
852073,211512,3,Offline,One-way,34,4,07:52,2023-08-03,New York - London,JFK,No,Yes,Yes,7.806590384084764,0,Joshua Flowers,79,Female,Zimbabwe,valeriehorn@example.org,1
246823,476365,4,Offline,Round-trip,58,5,11:12,2023-06-12,Paris - Rome,JFK,No,Yes,No,5.271758570737809,0,Perry Sanchez,62,Male,Burundi,yorozco@example.org,10
495643,870776,2,Offline,One-way,17,6,01:04,2023-07-23,Paris - Rome,JFK,No,No,Yes,5.503062842611017,1,Calvin Johnson,65,Male,Finland,burkedavid@example.net,4
701232,75802,4,Offline,Round-trip,1,3,15:50,2023-07-23,Paris - Rome,JFK,No,No,Yes,8.219569433778517,1,Peter Johns,38,Female,Iceland,derrick53@example.net,2
698576,644448,2,Online,Round-trip,49,3,17:08,2023-07-19,Paris - Rome,NRT,No,Yes,No,5.448831934726267,0,Haley Jimenez,20,Male,Vanuatu,bblair@example.org,3
19130,790033,3,Offline,One-way,9,5,08:44,2023-08-05,Tokyo - Sydney,NRT,Yes,Yes,No,10.509556190644883,1,Samantha Wilson,19,Female,Cocos (Keeling) Islands,mhuber@example.org,7
953267,623211,4,Offline,One-way,47,2,21:03,2023-07-27,New York - London,NRT,No,No,No,7.83143461632971,1,Justin Haynes,31,Female,Panama,patrickwilliams@example.com,7
381499,613028,5,Offline,One-way,52,3,20:37,2023-06-18,Paris - Rome,NRT,Yes,No,No,11.35489696592118,1,Colleen Rodriguez,43,Male,Syrian Arab Republic,wileyrobert@example.net,1
147303,993648,5,Online,Round-trip,19,7,19:44,2023-06-20,Paris - Rome,NRT,Yes,Yes,Yes,9.726108213269603,0,Joshua Thompson,71,Male,Slovenia,vstanley@example.com,1
56756,111225,1,Online,Round-trip,47,10,18:58,2023-08-06,Tokyo - Sydney,CDG,Yes,Yes,No,3.3177638926104303,0,Tracey Lewis,43,Male,Poland,william42@example.com,4
118944,448305,3,Online,One-way,13,9,06:07,2023-07-07,New York - London,NRT,No,Yes,No,2.7776830178637395,0,Katherine Baker,47,Female,Sierra Leone,leachkimberly@example.com,3
16276,733046,2,Online,One-way,21,7,14:49,2023-08-06,Tokyo - Sydney,JFK,No,No,Yes,3.771553443260975,0,Rebekah Le MD,79,Male,Azerbaijan,maloneamy@example.com,7
486139,956758,3,Online,Round-trip,31,5,10:44,2023-08-09,Tokyo - Sydney,CDG,Yes,Yes,No,4.896501733969107,0,Jennifer Jackson,78,Male,Cayman Islands,srios@example.net,8
538054,496937,1,Offline,One-way,40,6,18:49,2023-07-20,Tokyo - Sydney,CDG,No,No,No,3.960286265990437,0,Wanda Young,75,Female,Portugal,samuel69@example.com,9
432680,577534,2,Offline,Round-trip,13,5,13:15,2023-06-16,Paris - Rome,CDG,No,No,No,8.370216021251936,1,Christine Carter,30,Female,Falkland Islands (Malvinas),clarksara@example.org,8
741810,582496,1,Online,One-way,60,9,17:22,2023-06-22,Tokyo - Sydney,NRT,No,Yes,Yes,8.88277892358745,0,Tracy Bridges,18,Female,Chile,bishopmegan@example.net,2
467211,397460,4,Offline,Round-trip,3,5,21:42,2023-06-12,Paris - Rome,NRT,Yes,No,No,4.272894536207952,1,Christopher Davis,53,Male,South Georgia and the South Sandwich Islands,millerrobert@example.net,10
252782,67755,2,Offline,One-way,12,1,04:57,2023-07-03,Paris - Rome,CDG,No,No,Yes,2.1752003281437267,0,James Graham,30,Female,Iran,james51@example.com,2
412002,995411,5,Online,One-way,30,6,03:38,2023-07-08,Paris - Rome,NRT,Yes,Yes,No,10.286114923762273,1,Cody Delgado,79,Female,Saint Vincent and the Grenadines,lisa53@example.com,8
412194,365998,1,Offline,Round-trip,40,9,14:59,2023-07-03,Paris - Rome,NRT,No,No,No,11.972074999452897,0,Jacob Bullock,25,Female,Montenegro,jacksonthomas@example.org,9
4938,960677,3,Offline,Round-trip,18,7,23:16,2023-06-19,Tokyo - Sydney,JFK,Yes,Yes,No,1.6342595442404404,1,Thomas Jackson,46,Male,Liberia,longrebecca@example.net,2
101493,297835,3,Online,One-way,25,9,20:07,2023-06-19,Paris - Rome,NRT,No,No,Yes,10.070149326315727,0,Michael Smith,59,Female,Singapore,jason29@example.org,5
647765,506267,1,Offline,Round-trip,59,10,11:27,2023-06-15,Paris - Rome,CDG,Yes,Yes,Yes,2.3368898291037383,1,Daniel Black,33,Male,Namibia,allenmiller@example.net,4
770842,576990,3,Offline,One-way,6,9,15:50,2023-07-18,New York - London,CDG,No,Yes,No,2.6247353360614336,1,Jason Brown,20,Male,Ethiopia,andreasingleton@example.com,6
328892,614365,4,Online,Round-trip,27,4,11:01,2023-06-17,Tokyo - Sydney,JFK,No,Yes,No,5.588474621069688,1,Kathy Oneal,54,Male,Brazil,vincentjason@example.org,2
756949,593674,5,Online,Round-trip,51,10,21:39,2023-07-11,Tokyo - Sydney,JFK,No,No,No,1.7884363033602724,1,David Willis,24,Male,Andorra,davidmartin@example.org,9
260657,315027,5,Offline,Round-trip,14,2,16:03,2023-07-30,New York - London,CDG,Yes,No,Yes,8.410443712452452,0,Lisa Chapman,57,Male,Bosnia and Herzegovina,tmyers@example.org,8
947838,945452,5,Online,Round-trip,60,1,00:44,2023-07-08,New York - London,JFK,Yes,Yes,Yes,9.403461024740272,0,Kelly Robertson,69,Male,Tonga,susansanders@example.org,8
880981,929567,5,Offline,One-way,30,4,23:59,2023-07-02,New York - London,NRT,No,No,No,9.23062737729055,0,Daniel Davis,80,Male,Saint Kitts and Nevis,uknight@example.com,2
28579,66996,3,Offline,One-way,22,8,17:26,2023-08-05,Paris - Rome,CDG,Yes,Yes,Yes,9.650456224211473,1,Danielle Fisher,58,Male,Argentina,lisa28@example.net,6
674076,337405,4,Offline,One-way,31,7,17:29,2023-07-28,New York - London,JFK,Yes,No,Yes,8.893994341540274,1,Manuel Ritter,63,Female,Cambodia,delgadomichael@example.org,8
903949,229150,4,Offline,Round-trip,9,2,22:33,2023-08-04,Paris - Rome,JFK,No,No,No,1.917501391780509,0,Anna Ferguson,27,Female,Malawi,dsmith@example.com,4
727412,868761,3,Online,One-way,30,6,16:29,2023-07-16,Paris - Rome,JFK,Yes,No,No,8.420953832276123,1,Brittany Diaz,34,Female,Saint Vincent and the Grenadines,adavis@example.org,3
200726,545130,1,Offline,Round-trip,46,2,02:33,2023-07-03,New York - London,CDG,No,No,No,10.014521895690699,0,Dr. Brandon Grant,72,Male,Palau,djones@example.org,5
748550,812619,3,Offline,Round-trip,4,6,00:30,2023-06-25,Paris - Rome,JFK,No,No,No,8.906671597270826,1,Jacob Webb,57,Male,Korea,robert21@example.net,8
955125,799505,1,Offline,One-way,29,1,22:49,2023-07-22,New York - London,NRT,No,No,Yes,1.0514447437556458,0,Tina Mckinney,61,Female,Malaysia,krandall@example.com,3
761481,348156,1,Offline,Round-trip,51,6,11:38,2023-06-28,Tokyo - Sydney,NRT,No,No,Yes,5.2469270704402655,1,Mario Harris,49,Male,Greenland,perrydorothy@example.net,9
22235,73708,5,Online,One-way,60,8,05:07,2023-07-27,Paris - Rome,CDG,Yes,No,Yes,8.97693646806972,1,Sherry Sanchez,75,Female,Kyrgyz Republic,bradley86@example.org,2
929705,854631,2,Online,Round-trip,56,10,04:51,2023-06-15,Tokyo - Sydney,JFK,No,No,No,3.80719268637162,0,Jared Clayton,52,Male,Uzbekistan,veronicarogers@example.net,6
405979,674611,4,Online,One-way,6,6,19:47,2023-06-19,Paris - Rome,JFK,No,Yes,No,3.7606298413905908,0,Matthew Young,77,Female,Timor-Leste,nathan52@example.net,6
785723,788552,2,Online,One-way,36,3,03:25,2023-08-09,New York - London,NRT,Yes,No,No,1.108862146743258,0,Jesus Jones,68,Male,Eritrea,terrencemacdonald@example.org,3
62031,296609,5,Online,One-way,2,3,19:50,2023-06-23,New York - London,CDG,Yes,Yes,No,7.0737047968240745,0,Jason Sanchez,39,Female,Tokelau,antonio10@example.net,4
737509,635086,5,Online,Round-trip,7,7,02:06,2023-06-18,Paris - Rome,CDG,Yes,No,No,3.454174001531658,1,Rebecca Burton,77,Female,Finland,brewerkatherine@example.com,10
771650,628319,5,Offline,One-way,16,6,23:11,2023-06-14,Tokyo - Sydney,CDG,Yes,No,Yes,8.970417232844722,1,Joanna Williams,62,Female,Tanzania,rcole@example.net,7
84272,236592,5,Offline,Round-trip,52,2,22:52,2023-06-13,Tokyo - Sydney,JFK,No,No,No,7.820471478355267,1,Amanda Gardner,22,Male,Tajikistan,deleonpatricia@example.com,6
216742,342870,5,Offline,One-way,54,9,21:55,2023-06-24,Paris - Rome,JFK,Yes,Yes,No,7.732016267057922,0,Noah Morgan,70,Female,Nicaragua,ulee@example.org,9
166626,880410,4,Offline,One-way,17,7,07:11,2023-07-01,Paris - Rome,NRT,Yes,Yes,No,2.7966203960607467,1,Laurie Francis,68,Female,United Arab Emirates,amywilliams@example.com,9
66043,452349,5,Offline,One-way,41,4,20:35,2023-06-24,Paris - Rome,CDG,Yes,Yes,No,9.671699248448958,1,Jay Hawkins,25,Female,South Africa,ellenrobinson@example.com,3
964284,960709,3,Offline,Round-trip,1,5,08:21,2023-07-05,New York - London,NRT,No,Yes,Yes,9.997995601467991,0,Jessica Allen,30,Male,Tunisia,pvargas@example.com,5
562028,68557,2,Offline,Round-trip,7,6,00:02,2023-08-07,New York - London,NRT,Yes,No,No,10.209888622013562,0,Christopher Meyer,66,Female,Portugal,richard85@example.net,8
256222,161539,2,Offline,One-way,20,9,14:28,2023-07-05,Paris - Rome,NRT,No,No,Yes,7.600386901250035,1,Tracy Patton,47,Male,Zimbabwe,vargasconnor@example.net,10
490145,795980,1,Offline,One-way,32,9,17:29,2023-08-02,New York - London,CDG,No,Yes,No,5.8791731641612355,0,Michael Pierce,33,Male,Angola,dylan15@example.net,6
914457,34900,5,Online,One-way,33,2,22:10,2023-07-29,Paris - Rome,CDG,No,Yes,Yes,5.881259223027751,0,Christopher Miller,36,Female,Cook Islands,vgreen@example.com,7
152378,79943,3,Online,One-way,51,3,11:42,2023-06-22,New York - London,JFK,No,Yes,No,10.850646731315289,1,Denise Gibson,42,Female,Western Sahara,victoria04@example.net,2
861459,376541,2,Offline,Round-trip,46,5,15:13,2023-06-13,Paris - Rome,CDG,No,Yes,No,3.3237886069858193,0,Sara Miller,31,Male,Russian Federation,dawnsutton@example.net,9
808177,257069,1,Online,Round-trip,25,6,01:18,2023-07-24,New York - London,JFK,Yes,No,Yes,3.360208172352071,1,James Jones,61,Female,Barbados,matthew07@example.net,9
419755,744788,3,Online,One-way,48,7,21:09,2023-06-27,Paris - Rome,JFK,Yes,No,Yes,4.4923265409094615,1,Christopher Clark,57,Male,Cocos (Keeling) Islands,jamesmorgan@example.com,7
908648,927221,2,Offline,One-way,9,1,22:16,2023-08-04,Paris - Rome,CDG,Yes,No,Yes,8.551419460774213,1,Sharon Bridges,72,Male,Korea,fwarren@example.net,9
40718,682050,5,Offline,Round-trip,3,2,19:03,2023-08-04,New York - London,JFK,No,No,No,1.7158899715558582,0,Joe Williams,69,Male,Saint Vincent and the Grenadines,snowgregory@example.com,4
306047,203247,4,Offline,Round-trip,12,1,21:13,2023-07-26,New York - London,JFK,No,No,Yes,10.435598189357703,0,Ruben Marquez,64,Female,Slovakia (Slovak Republic),mmoody@example.net,9
570463,172293,3,Online,One-way,3,4,08:32,2023-08-02,Paris - Rome,JFK,Yes,No,No,9.949413310707204,1,Mallory Bailey,70,Female,French Southern Territories,tiffanyobrien@example.org,5
965622,664940,5,Online,One-way,38,9,09:12,2023-07-26,New York - London,NRT,No,No,No,7.888889576253723,0,Amy Bishop,22,Male,Armenia,jason26@example.com,8
104217,576191,5,Online,Round-trip,41,10,17:50,2023-07-07,Tokyo - Sydney,NRT,Yes,Yes,No,11.745533139025444,0,Alexandra Rodgers,67,Female,Guatemala,alan24@example.net,7
101625,359974,1,Offline,One-way,15,4,18:18,2023-06-26,Paris - Rome,NRT,No,Yes,Yes,5.388791225967806,1,Cynthia Pollard,22,Male,Eritrea,rbrown@example.org,8
755573,84014,3,Online,One-way,43,6,13:16,2023-08-03,New York - London,NRT,Yes,Yes,No,6.508767875352956,0,Kimberly Kane,57,Female,Netherlands,torresgabriela@example.net,1
92372,850645,2,Offline,One-way,45,1,20:13,2023-06-16,Tokyo - Sydney,CDG,Yes,Yes,No,4.267693562934747,0,Justin Lawrence,40,Male,Western Sahara,mrodriguez@example.net,5
233300,389525,5,Offline,One-way,55,9,08:44,2023-07-18,Paris - Rome,CDG,No,Yes,Yes,7.884593198067048,1,David Bell,38,Female,Tanzania,larryschneider@example.org,7
707948,507265,2,Offline,One-way,7,5,05:30,2023-06-20,New York - London,NRT,Yes,Yes,Yes,9.293604709096815,0,Carlos Ramirez,55,Male,Taiwan,calexander@example.net,8
